appid,review_count,avg_playtime_hours,median_playtime_hours,recommended_rate,release_year,game_name
24780,53,105.77012578616352,23.566666666666663,0.6792452830188679,2010,SimCity™ 4 Deluxe Edition
25800,49,239.02108843537414,30.48333333333333,0.7551020408163265,2009,Europa Universalis III Complete
28000,58,7.757183908045977,4.3,0.896551724137931,2010,Kane & Lynch 2: Dog Days
31290,68,4.980637254901961,3.208333333333333,0.8235294117647058,2010,Back to the Future: The Game
31810,68,8.31936274509804,6.775,0.9852941176470589,2009,Nancy Drew®: Last Train to Blue Moon Canyon
32460,56,12.344345238095238,8.466666666666667,0.8928571428571429,2010,Monkey Island™ 2 Special Edition: LeChuck’s Revenge™
37960,25,38.04533333333333,8.066666666666666,0.8,2009,Jewel Quest Pack
38140,9,46.89814814814815,12.45,0.7777777777777778,2010,Farm Frenzy: Pizza Party
39530,62,16.66021505376344,10.833333333333332,0.7741935483870968,2007,Painkiller: Black Edition
39670,72,16.542129629629628,12.641666666666666,0.5694444444444444,2010,Chaser
40420,60,14.989444444444445,4.575,0.6833333333333333,2010,Tidalis
40800,34,13.700490196078432,6.833333333333333,0.8529411764705882,2010,Super Meat Boy
42500,59,5.7395480225988695,1.7666666666666666,0.559322033898305,2010,DogFighter
42710,27,96.65432098765432,11.283333333333331,0.7777777777777778,2010,Call of Duty®: Black Ops
42920,51,9.689869281045752,2.6,0.35294117647058826,2010,The Kings' Crusade
45750,76,19.153289473684207,13.216666666666667,0.3815789473684211,2010,Lost Planet® 2
46350,8,0.425,0.3083333333333333,0.375,2011,Real Warfare 1242
46490,85,12.720196078431373,11.916666666666666,0.3764705882352941,2011,Still Life 2
46710,17,5.0,1.9666666666666663,0.5294117647058824,2010,Ironclads: High Seas
48800,57,23.9672514619883,5.6,0.49122807017543857,2010,Ship Simulator Extremes
50990,70,9.045238095238094,7.183333333333334,0.8714285714285714,2010,Mystery Case Files: Ravenhearst®
62000,68,10.816176470588236,4.7,0.8382352941176471,2010,Flight Control HD
65600,64,19.984114583333334,7.916666666666666,0.375,2011,Gothic 3: Forsaken Gods Enhanced Edition
67370,66,14.593686868686868,7.4,0.9393939393939394,2012,The Darkness II
71250,51,26.48856209150327,13.666666666666666,0.9215686274509803,2011,Sonic Adventure DX
72900,85,17.34764705882353,8.9,0.611764705882353,2010,Winter Voices
80300,29,5.379885057471265,2.85,0.8620689655172413,2010,Puzzle Bots
91900,70,17.957142857142856,4.95,0.8571428571428571,2011,Post Apocalyptic Mayhem
94200,66,12.08131313131313,4.191666666666666,0.803030303030303,2011,Jamestown
95700,9,0.28888888888888886,0.2833333333333333,1.0,2011,The Cat and the Coup
99410,26,1.9519230769230769,1.375,0.3076923076923077,2012,Garshasp: Temple of the Dragon
108200,60,109.24249999999999,16.166666666666668,0.4666666666666667,2012,Ticket to Ride: Classic Edition
109500,43,0.9705426356589147,0.4166666666666667,0.46511627906976744,2012,Fowl Space
110600,15,10.086666666666666,0.6,0.7333333333333333,2011,Astro Tripper
110630,12,24.119444444444444,3.666666666666667,0.9166666666666666,2012,Mutant Storm: Reloaded
111400,64,2.277083333333333,0.9333333333333333,0.15625,2011,Bunch of Heroes
112100,74,43.560135135135134,36.625,0.7567567567567568,2011,Avadon: The Black Fortress
113420,16,158.50520833333334,3.833333333333333,0.5,2012,Fallen Earth Classic
115800,79,12.095780590717299,8.85,0.6962025316455697,2016,Owlboy
200230,62,7.09516129032258,1.875,0.6774193548387096,2011,Off-Road Drive
200980,47,44.41808510638298,26.95,0.9148936170212766,2003,Geneforge 2
201010,70,46.52214285714286,30.96666666666667,0.9571428571428572,2008,Geneforge 5: Overthrow
204120,58,20.477298850574712,16.916666666666664,0.8103448275862069,2012,LEGO® Harry Potter: Years 5-7
204300,65,434.9807692307692,105.71666666666668,0.6153846153846154,2012,Awesomenauts
205690,84,6.8902777777777775,5.4,0.7738095238095238,2012,1000 Amps
209950,71,143.8293427230047,33.333333333333336,0.9295774647887324,2012,Triple Town
214100,27,3.90679012345679,2.183333333333333,0.4444444444444444,2012,Rigonauts
214970,63,9.159259259259258,4.516666666666667,0.9365079365079365,2012,Intrusion 2
216210,56,9.035119047619046,6.491666666666667,0.6071428571428571,2012,Secret Files 3
219150,45,11.773703703703703,8.65,0.9555555555555556,2012,Hotline Miami
219830,63,222.21269841269842,50.46666666666667,0.746031746031746,2013,King Arthur's Gold
220900,13,32.687179487179485,1.75,0.9230769230769231,2013,Jack Lumber
223330,70,112.59571428571428,28.05833333333333,0.4,2012,Sea Dogs: To Each His Own
223430,59,7.379943502824859,2.8,0.3220338983050847,2012,Miner Wars 2081
223750,50,238.835,54.891666666666666,0.74,2013,DCS World Steam Edition
224820,56,129.25297619047618,10.325,0.9821428571428571,2013,Super House of Dead Ninjas
225160,63,13.264814814814814,9.083333333333334,0.8253968253968254,2013,Shadow Warrior Classic Redux
226780,40,6.324583333333333,0.6166666666666667,0.45,2013,MUD - FIM Motocross World Championship™
227160,53,8.016037735849055,4.45,0.03773584905660377,2014,Kinetic Void
227480,62,15.53736559139785,5.616666666666667,0.46774193548387094,2013,God Mode
230070,83,51.376706827309235,27.23333333333333,0.8072289156626506,2015,The Age of Decadence
230190,70,39.05333333333333,17.450000000000003,0.8285714285714286,2015,War for the Overworld
231060,7,24.40952380952381,1.8666666666666667,0.5714285714285714,2013,Ragnarok Online 2
231330,80,12.439166666666667,10.483333333333334,0.7125,2013,Deadfall Adventures
235520,67,16.781592039800994,11.3,0.7761194029850746,2019,The White Laboratory
236490,18,4.0092592592592595,2.958333333333333,0.6111111111111112,2013,Hexodius
237430,83,26.829317269076306,16.716666666666665,0.6626506024096386,2013,Expeditions: Conquistador
237550,86,36.127906976744185,16.516666666666666,0.46511627906976744,2013,Realms of Arkania: Blade of Destiny
237760,45,8.286666666666665,3.183333333333333,0.9555555555555556,2013,Intake
237850,73,28.603424657534248,25.166666666666668,0.7671232876712328,2017,Dreamfall Chapters
237990,76,40.28157894736842,16.96666666666667,0.881578947368421,2014,The Banner Saga
238370,48,7.981944444444444,5.191666666666666,0.5833333333333334,2015,Magicka 2
238750,82,145.015243902439,48.15833333333333,0.5609756097560976,2014,Might & Magic X - Legacy
240340,52,2.1528846153846155,1.0916666666666668,0.6538461538461539,2013,Space Ace
241760,83,11.474497991967871,5.35,0.6024096385542169,2016,Kill to Collect
242530,77,5.819047619047619,2.85,0.7272727272727273,2013,The Chaos Engine
242610,6,2.8194444444444446,3.325,1.0,2017,Grappledrome
243060,82,4.858943089430895,1.275,0.6341463414634146,2013,Urban Chaos
243970,71,70.38755868544601,21.683333333333334,0.8873239436619719,2015,"Invisible, Inc."
245450,74,141.36193693693693,19.191666666666663,0.8378378378378378,2013,Wizardry 8
245470,67,15.436567164179104,9.883333333333333,0.5373134328358209,2013,Democracy 3
245730,76,12.208333333333334,5.158333333333333,0.39473684210526316,2013,Flashback
247370,82,6.987601626016261,5.241666666666667,0.7439024390243902,2013,Mutant Mudds Deluxe
248710,59,5.105649717514124,1.1666666666666667,0.2542372881355932,2013,Iesabel
249610,11,5.042424242424243,3.1333333333333333,0.6363636363636364,2014,Galactic Arms Race
251390,91,10.06959706959707,7.483333333333333,0.6813186813186813,2014,Call of Cthulhu: The Wasted Land
251430,72,8.05324074074074,7.841666666666667,0.7361111111111112,2013,The Inner World
251470,64,22.37291666666667,8.133333333333333,0.875,2014,TowerFall Ascension
251990,75,12.70288888888889,6.85,0.8666666666666667,2013,Long Live The Queen
252030,73,29.525342465753422,12.9,0.589041095890411,2013,Valdis Story: Abyssal City
253330,80,4.317083333333334,2.566666666666667,0.6375,2014,Neverending Nightmares
257770,49,11.831292517006803,7.75,0.7142857142857143,2013,Signal Ops
260040,21,3.357142857142857,0.6,0.8095238095238095,2013,YOU DON'T KNOW JACK TELEVISION
260230,61,8.657650273224045,7.533333333333333,0.819672131147541,2014,Valiant Hearts: The Great War™ / Soldats Inconnus : Mémoires de la Grande Guerre™
260570,81,19.280041152263376,16.766666666666666,0.9012345679012346,2014,Gray Matter
262150,73,2.567123287671233,1.55,0.3287671232876712,2014,Vanguard Princess
263400,71,18.082159624413144,12.333333333333334,0.8873239436619719,2014,War of the Human Tanks
263820,74,10.238513513513514,8.525,0.8918918918918919,2014,EvilQuest
264690,80,23.660625,9.666666666666668,0.8875,2014,Coin Crypt
265590,71,43.50093896713615,4.833333333333333,0.43661971830985913,2015,The Red Solstice
265810,55,29.03242424242424,3.616666666666666,0.2909090909090909,2015,The Sandbox
266330,27,12.16543209876543,3.25,0.48148148148148145,2014,Ethan: Meteor Hunter
266490,77,6.314285714285714,5.7,0.7532467532467533,2014,Lili: Child of Geos - Complete Edition
267340,74,16.852027027027027,9.733333333333333,0.7567567567567568,2014,Beware Planet Earth
267360,36,2.6324074074074075,1.8666666666666667,0.8888888888888888,2013,MURI
268910,41,35.58861788617886,21.433333333333334,0.8780487804878049,2017,Cuphead
269030,74,4.992342342342343,3.2583333333333333,0.8513513513513513,2014,The Yawhg
269050,82,3.8908536585365856,2.8166666666666664,0.8780487804878049,2014,Year Walk
269250,76,13.514254385964911,11.091666666666667,0.7763157894736842,2014,WORLD END ECONOMiCA episode.01
270030,6,0.6222222222222222,0.3916666666666666,0.8333333333333334,2016,Snow Horse
270070,28,3.973809523809524,3.875,0.5714285714285714,2016,The Girl and the Robot
270880,34,48.800490196078435,18.924999999999997,0.9117647058823529,2016,American Truck Simulator
272620,74,11.399774774774775,5.608333333333333,0.6621621621621622,2017,Serious Sam's Bogus Detour
273620,74,33.16531531531532,3.3499999999999996,0.8783783783783784,2014,Freespace 2
273820,24,2.913888888888889,1.725,0.16666666666666666,2014,Mining & Tunneling Simulator
275390,63,17.22407407407407,9.883333333333333,0.8888888888888888,2014,Guacamelee! Super Turbo Championship Edition
276730,13,4.042307692307692,2.5166666666666666,0.6923076923076923,2015,Tango Fiesta
278440,85,5.584901960784314,1.3,0.7058823529411765,2015,0RBITALIS
278970,24,6.757638888888889,0.7916666666666667,0.3333333333333333,2015,Digger Online
279070,86,11.31782945736434,4.266666666666667,0.7441860465116279,2016,9th Dawn II
279260,85,4.080588235294118,3.5166666666666666,0.7529411764705882,2014,Richard & Alice
279440,81,18.30493827160494,9.666666666666666,0.7037037037037037,2014,Joe Dever's Lone Wolf HD Remastered
279500,23,5.867391304347826,5.533333333333333,0.5217391304347826,2014,Nicolas Eymerich - The Inquisitor - Book 1 : The Plague
280320,77,41.03463203463203,12.783333333333331,0.5324675324675324,2014,Adventurer Manager
280540,97,9.914089347079038,5.383333333333334,0.6391752577319587,2014,GhostControl Inc.
281060,32,2.9458333333333333,2.925,0.75,2014,Reversion - The Meeting (2nd Chapter)
281580,59,9.794915254237289,1.2666666666666666,0.559322033898305,2014,Wings Over Europe
282620,46,4.163043478260869,1.4833333333333334,0.5869565217391305,2015,The Battle of Sol
283620,56,12.407738095238097,6.225,0.6428571428571429,2014,World of Subways 3 – London Underground Circle Line
283640,59,34.592372881355935,21.05,0.847457627118644,2016,Salt and Sanctuary
285840,72,4.198611111111111,2.3666666666666663,0.7916666666666666,2014,Enemy Mind
286200,35,11.69047619047619,4.516666666666667,0.7714285714285715,2014,ReignMaker
286750,55,14.785454545454543,4.933333333333334,0.6545454545454545,2015,Zoo Empire
288100,5,1.2,0.35,0.4,2016,MechRunner
288790,36,3.6143518518518523,3.216666666666667,0.4722222222222222,2014,White Haven Mysteries
289340,59,31.0045197740113,11.433333333333334,0.4576271186440678,2014,Freight Tycoon Inc.
289840,49,6.558163265306123,4.6,0.2857142857142857,2014,Dracula 3: The Path of the Dragon
290440,21,3.162698412698413,1.5666666666666669,0.5238095238095238,2014,QUALIA 3: Multi Agent
290870,7,4.076190476190477,1.7166666666666666,0.0,2016,Steam Squad
291170,49,14.371768707482994,7.833333333333333,0.6530612244897959,2014,Royal Defense
291690,87,7.270881226053639,5.766666666666667,0.5747126436781609,2017,Empathy: Path of Whispers
292180,53,151.14182389937108,38.36666666666667,0.6037735849056604,2014,X-Plane 10 Global - 64 Bit
292620,54,1.1756172839506174,0.7166666666666666,0.2777777777777778,2014,Pressured
292990,29,107.70287356321839,45.05,0.7241379310344828,2014,NOBUNAGA'S AMBITION: Souzou
293160,86,31.88372093023256,15.233333333333334,0.5930232558139535,2015,AntharioN
293520,52,12.440064102564103,7.449999999999999,0.7307692307692307,2015,Carnivores: Dinosaur Hunter Reborn
293880,82,6.361991869918699,4.525,0.9024390243902439,2014,Dark Scavenger
294060,22,2.8272727272727276,1.9416666666666669,0.6363636363636364,2015,Aaru's Awakening
294440,81,12.231275720164609,6.433333333333334,0.8641975308641975,2014,Shadowgate
295670,81,8.088477366255143,5.733333333333333,0.5679012345679012,2017,Hive Jump
296770,48,6.381597222222222,3.8416666666666663,0.6041666666666666,2014,Real Boxing™
297120,65,17.03666666666667,8.5,0.7538461538461538,2014,Heavy Bullets
298030,47,198.5414893617021,19.866666666666667,1.0,2015,Total Annihilation
298110,39,26.35,27.633333333333333,0.6410256410256411,2014,Far Cry® 4
298630,34,57.63186274509804,19.266666666666666,0.7058823529411765,2015,The Escapists
299020,13,5.508974358974358,4.283333333333333,0.6153846153846154,2014,Runaway Express Mystery
299070,58,46.50229885057471,18.4,0.8620689655172413,2014,Warrior Kings: Battles
299380,5,6.453333333333333,3.5166666666666666,0.6,2016,Masquerade: The Baubles of Doom
299480,76,22.031798245614038,5.816666666666666,0.5657894736842105,2016,Rogue Stormers
299780,89,3.9104868913857675,1.7,0.5842696629213483,2014,Noir Syndrome
300300,63,4.212169312169312,3.1333333333333333,0.6984126984126984,2014,Ichi
301260,7,53.05714285714286,25.98333333333333,1.0,2014,Gardens Inc. 2: The Road to Fame
301360,20,5.698333333333333,2.8166666666666664,0.45,2014,Kill Fun Yeah
301380,59,5.4774011299435035,4.9,0.8135593220338984,2014,Date Warp
301500,39,4.9401709401709395,2.433333333333333,0.6153846153846154,2015,BOMB: Who let the dogfight?
301560,62,11.10994623655914,7.241666666666667,0.5967741935483871,2015,White Night
301700,20,2.5716666666666663,1.2416666666666667,0.75,2014,Numba Deluxe
302010,54,1.6851851851851851,0.825,0.5925925925925926,2014,The Blue Flamingo
302130,87,5.954022988505747,5.033333333333333,0.8620689655172413,2014,Brink of Consciousness: Dorian Gray Syndrome Collector's Edition
302260,12,0.9166666666666666,0.27499999999999997,0.5,2014,Truffle Saga
302290,14,2.6404761904761904,2.5083333333333333,0.2857142857142857,2014,Infinite Game Works Episode 0
302570,16,3.99375,1.7916666666666665,0.5,2014,Dangerous
302610,61,82.93934426229508,5.3,0.9016393442622951,2014,Boson X
302750,39,5.529059829059829,1.95,1.0,2014,The Counting Kingdom
302790,73,3.8226027397260274,3.3,0.9041095890410958,2014,Momodora III
302830,50,48.93466666666667,10.991666666666665,0.46,2014,BLOCKADE 3D
305480,14,4.304761904761905,3.308333333333333,0.42857142857142855,2014,Heileen 2: The Hands Of Fate
305490,13,7.702564102564102,6.8,0.6923076923076923,2014,Heileen 3: New Horizons
305960,74,2.9979729729729727,1.3333333333333335,0.04054054054054054,2014,Dragon: The Game
306350,23,4.506521739130434,1.9166666666666667,0.8260869565217391,2015,Slipstream 5000
308440,7,8.480952380952381,7.983333333333333,0.7142857142857143,2015,Pushcat
308560,19,7.459649122807017,3.3,0.7368421052631579,2015,City Quest
310890,79,10.28438818565401,5.466666666666667,0.4936708860759494,2015,Breach & Clear: Deadline Rebirth (2016)
310970,19,6.387719298245614,3.1666666666666665,0.7368421052631579,2014,Legions of Ashworld
311120,61,2.7030054644808743,2.083333333333333,0.2786885245901639,2014,The Stalin Subway: Red Veil
312210,58,20.256321839080464,4.291666666666667,0.1206896551724138,2014,The Fifth Day
312280,30,5.71,3.475,0.7666666666666667,2015,Simply Chess
312540,77,18.840476190476192,12.083333333333334,0.8571428571428571,2015,Ys VI: The Ark of Napishtim
312560,77,16.78138528138528,15.75,0.8571428571428571,2016,Xanadu Next
313480,57,212.8859649122807,33.1,0.7894736842105263,2014,Blitzkrieg Anthology
313740,50,39.107,4.074999999999999,0.74,2014,Sakura Spirit
314000,59,50.2180790960452,8.0,0.7966101694915254,2015,Pool Nation FX Lite
314330,80,100.26666666666667,34.70833333333333,0.9125,2016,DROD: Gunthro and the Epic Blunder
314770,11,2.906060606060606,1.2833333333333334,0.6363636363636364,2014,Pe-2: Dive Bomber
315130,11,2.183333333333333,1.6833333333333331,0.5454545454545454,2015,CO-OP : Decrypted
315260,79,10.85759493670886,0.9166666666666666,0.5063291139240507,2014,Space Hack
315920,18,8.05648148148148,3.2333333333333334,0.6666666666666666,2014,Stonerid
316260,58,8.917241379310346,3.1333333333333333,0.6724137931034483,2014,Disney Universe
317060,25,6.91,6.516666666666667,0.64,2016,Attractio
317370,51,8.386928104575164,7.466666666666667,0.7058823529411765,2017,The Keep
318260,55,4.220909090909091,2.25,0.5454545454545454,2015,Supreme: Pizza Empire
319320,76,4.841447368421052,3.5666666666666664,0.75,2014,Time Mysteries 3: The Final Enigma
319740,94,5.606737588652482,4.208333333333334,0.7127659574468085,2015,There Came an Echo
320150,18,5.106481481481482,1.9833333333333334,0.7222222222222222,2014,Deadlings: Rotten Edition
320330,65,3.9894871794871793,3.966666666666667,0.7076923076923077,2018,Earthworms
320670,54,11.15,7.2,0.7777777777777778,2014,Season Match 3 - Curse of the Witch Crow
321260,58,3.426436781609195,0.7666666666666666,0.27586206896551724,2015,Wickland
322170,19,359.32192982456144,43.766666666666666,0.9473684210526315,2014,Geometry Dash
324310,36,11.696296296296296,6.8,0.6388888888888888,2016,Bus Simulator 16
324710,80,6.904791666666666,3.3916666666666666,0.8375,2015,To Be or Not To Be
327980,24,7.234722222222222,8.658333333333333,0.9583333333333334,2015,Dragon Fantasy: The Volumes of Westeria
328550,25,3.5973333333333333,1.7833333333333334,0.8,2014,Thieves' Gambit: The Curse of the Black Cat
328710,36,3.029166666666667,1.225,0.5555555555555556,2015,One Last Day
329690,52,1.5240384615384615,0.8833333333333333,0.75,2014,BasketBelle
330100,59,15.498022598870056,9.216666666666669,0.6101694915254238,2016,BossConstructor
330180,72,6.126157407407407,3.1416666666666666,0.8333333333333334,2015,Pix the Cat
330270,81,5.791769547325103,3.3,0.5061728395061729,2015,Warlocks vs Shadows
332360,78,70.92051282051283,7.35,0.6025641025641025,2014,Spriter Pro
332830,47,12.97659574468085,5.15,0.8936170212765957,2014,Prelogate
333390,53,35.76698113207547,24.016666666666666,0.7924528301886793,2015,Tales of Aravorn: Seasons Of The Wolf
334850,88,38.59015151515152,17.825000000000003,0.6477272727272727,2015,1931: Scheherazade at the Library of Pergamum
335790,80,10.43,5.008333333333333,0.8125,2014,Words for Evil
336230,7,15.557142857142855,10.85,0.8571428571428571,2015,Way to Go!
336300,77,42.401731601731605,17.866666666666667,0.7402597402597403,2017,Hearthlands
338190,81,8.309259259259258,4.25,0.8641975308641975,2015,Just Get Through
338530,19,2.6350877192982454,1.15,0.5263157894736842,2015,Trouble In The Manor
338760,52,1.6221153846153848,0.65,0.9038461538461539,2015,Death Ray Manta SE
339700,32,5.5203125,3.1166666666666667,0.5625,2015,"I, Gladiator"
340450,23,3.855072463768116,0.9666666666666668,0.7391304347826086,2015,Crashed Lander
340630,8,1.983333333333333,0.8416666666666667,0.5,2015,Ninja Guy
340830,69,6.400483091787439,3.633333333333333,0.7536231884057971,2015,Razenroth
341090,28,5.786904761904762,3.725,0.8928571428571429,2015,On A Roll 3D
341150,81,16.095473251028807,11.916666666666666,0.7530864197530864,2015,Age of Fear 2: The Chaos Lord GOLD
341290,10,7.05,6.341666666666667,0.8,2016,Lazors
341490,5,1.8466666666666665,0.8166666666666667,0.6,2018,Undead Legions II
341950,65,129.28794871794872,12.816666666666666,0.8307692307692308,2015,Lux Delux
342190,82,4.4296747967479675,2.975,0.7317073170731707,2017,Skyworld
342260,58,7.89051724137931,5.758333333333333,0.7586206896551724,2015,Nevermind
344850,74,52.19166666666667,33.725,0.7837837837837838,2015,Big Pharma
345700,30,0.9883333333333333,0.5833333333333333,0.6,2016,Echo Tokyo: An Intro
346210,21,87.84444444444445,6.583333333333333,0.7619047619047619,2015,Garden Rescue
346560,66,7.9616161616161625,6.25,0.9848484848484849,2015,Hero of the Kingdom II
346810,70,11.991904761904763,6.991666666666667,0.7,2015,Marble Age
346940,71,80.69929577464788,31.633333333333333,0.8309859154929577,2015,Shadowrun: Hong Kong - Extended Edition
347670,66,7.708585858585859,6.233333333333333,0.8333333333333334,2015,Karate Master 2 Knock Down Blow
348670,49,15.685714285714287,1.6,0.6326530612244898,2016,Immune - True Survival
349260,18,3.0074074074074075,1.7333333333333332,0.7777777777777778,2015,BlastZone 2
350480,15,4.207777777777777,3.6666666666666665,0.6,2016,Tales of Cosmos
350530,8,11.854166666666666,5.891666666666667,0.5,2015,Airport Firefighters - The Simulation
350970,79,2.2139240506329116,1.8,0.8987341772151899,2015,Planet of the Eyes
351100,66,22.04520202020202,15.524999999999999,0.7121212121212122,2018,Niffelheim
351490,69,43.38454106280193,12.133333333333333,0.6811594202898551,2015,Intergalactic Bubbles
351910,68,25.654411764705884,4.341666666666667,0.5147058823529411,2015,Valhalla Hills
352950,57,5.06140350877193,0.8333333333333334,0.07017543859649122,2016,Better Late Than DEAD
353080,13,3.980769230769231,4.05,0.8461538461538461,2018,Redrum: Time Lies
353540,57,24.652631578947368,24.383333333333333,0.9473684210526315,2016,Stephen's Sausage Roll
354050,21,18.23095238095238,4.566666666666666,0.5238095238095238,2015,Starlight Tactics™
354770,7,4.757142857142857,1.1,0.8571428571428571,2015,Trigger Saint
355000,5,192.77666666666667,0.5,0.6,2016,GlassWire
355520,41,12.086991869918698,9.833333333333334,0.7804878048780488,2015,The Albino Hunter (Original)
355570,8,10.5875,11.141666666666666,1.0,2015,ENIGMA : An Illusion Named Family
355860,90,3.8357407407407402,3.341666666666667,0.5777777777777777,2015,Albino Lullaby: Episode 1
356000,11,9.027272727272727,8.083333333333334,0.6363636363636364,2015,The Hero of Kendrickstone
356190,48,77.9642361111111,31.483333333333334,0.9166666666666666,2017,Middle-earth™: Shadow of War™
356400,66,11.030303030303031,6.933333333333334,0.8484848484848485,2016,Thumper
356520,9,0.9444444444444444,0.7833333333333333,0.8888888888888888,2015,Port of Call
356580,69,6.769565217391305,6.133333333333334,0.6521739130434783,2015,Aerannis
356670,53,6.20566037735849,3.4833333333333334,1.0,2015,Spooky's Jump Scare Mansion
357690,11,3.860606060606061,1.7666666666666666,0.6363636363636364,2015,APT
358700,9,58.43518518518519,0.55,0.2222222222222222,2015,3d Bridges
359340,21,6.5476190476190474,5.983333333333333,0.7619047619047619,2017,Pixel Puzzles Mosaics
359630,59,22.037853107344635,6.933333333333334,0.711864406779661,2015,Independence War® 2: Edge of Chaos
359870,58,53.57097701149426,32.425,0.6551724137931034,2016,FINAL FANTASY X/X-2 HD Remaster
360010,16,5.09375,4.05,0.75,2015,Remnants Of Isolation
360840,43,4.23875968992248,2.7333333333333334,0.8372093023255814,2015,Lumini
361330,20,1.9191666666666667,0.9916666666666667,0.2,2015,Shrooms
361560,5,0.6366666666666667,0.6166666666666667,0.2,2015,Ice Cream Surfer
362140,14,5.491666666666666,4.841666666666667,0.42857142857142855,2015,Ashes of Immortality II
362920,43,5.292635658914728,2.783333333333333,0.2558139534883721,2015,Atlantis 2: Beyond Atlantis
363180,6,7.769444444444445,6.733333333333334,0.6666666666666666,2015,Tenshu General
364810,82,8.298780487804878,3.825,0.8292682926829268,2015,Star Trek™: Starfleet Academy
364980,9,2.761111111111111,0.5,0.4444444444444444,2016,Bunker Constructor
365080,7,1.9261904761904762,1.7,0.7142857142857143,2015,Unheard Screams - King Leopold II's Rule Over The Congo
365800,37,3.5009009009009007,1.0833333333333333,0.3783783783783784,2015,AdvertCity
365960,44,537.2863636363637,9.25,0.5454545454545454,2015,rFactor 2
368080,81,23.816255144032922,10.883333333333333,0.7901234567901234,2016,Aurion: Legacy of the Kori-Odan
368570,59,5.983333333333333,3.7666666666666666,0.8135593220338984,2016,Beat Da Beat
368650,72,3.3412037037037035,2.7,0.8611111111111112,2015,Dark Echo
368730,67,5.1985074626865675,3.4,0.8208955223880597,2015,No Time To Explain Remastered
369560,19,4.514035087719298,2.816666666666667,0.631578947368421,2018,The Story Goes On
370540,79,389.28333333333336,188.13333333333333,0.8734177215189873,2015,Gary Grigsby's War in the East
370590,12,1.1666666666666667,0.6499999999999999,0.4166666666666667,2015,Gem Wars: Attack of the Jiblets
371100,47,10.97872340425532,7.616666666666666,0.723404255319149,2015,Waste Walkers
371120,25,5.414,3.8333333333333335,0.52,2015,Discouraged Workers
371220,24,16.590972222222224,3.9166666666666665,0.625,2015,VERLIES II
371450,67,2.3082089552238805,1.2166666666666666,0.6417910447761194,2015,Awe
371710,26,6.498717948717949,2.55,0.3076923076923077,2015,Age of Castles: Warlords
371900,5,2.5533333333333332,2.433333333333333,1.0,2015,Pillar
372390,73,361.5579908675799,29.266666666666666,0.6986301369863014,2015,D3DGear - Game Recording and Streaming Software
372770,5,1.04,0.5666666666666667,0.6,2015,Floors of Discomfort
372800,31,190.41612903225806,24.683333333333334,0.7741935483870968,2015,RPG MO
372890,6,4.044444444444444,3.05,0.3333333333333333,2015,Red Crow Mysteries: Legion
373630,13,1.9205128205128204,2.0166666666666666,0.9230769230769231,2015,Game Type DX
375510,47,3.9340425531914893,2.083333333333333,0.3404255319148936,2015,New kind of adventure
376150,17,1.5588235294117647,1.0333333333333334,0.35294117647058826,2015,Industry Transporters
376410,28,7.553571428571429,7.216666666666667,0.42857142857142855,2017,Acaratus
377570,11,1.9924242424242422,0.25,0.8181818181818182,2016,Space Drifters 2D
377710,35,5.820952380952382,5.65,0.8857142857142857,2015,Idol Magical Girl Chiru Chiru Michiru Part 1
378360,77,319.08484848484846,42.083333333333336,0.7142857142857143,2019,Ymir
378410,12,4.902777777777778,2.825,0.9166666666666666,2017,Patchman vs. Red Circles
378700,12,1.9875,1.6583333333333332,0.8333333333333334,2016,Neptune Flux
378750,75,11.113333333333333,5.3,0.9733333333333334,2015,Sayonara Umihara Kawase
380990,27,3.9734567901234565,2.9,0.4444444444444444,2015,B.A.D Battle Armor Division
382180,28,1.5678571428571428,0.875,0.6785714285714286,2015,Devilry
383870,62,6.729032258064516,5.425000000000001,0.8387096774193549,2016,Firewatch
385020,5,1114.44,2.216666666666667,0.4,2015,none
385800,39,2.8286324786324784,1.3166666666666669,0.7948717948717948,2015,NEKOPARA Vol. 0
386070,58,199.2396551724138,48.28333333333333,0.7068965517241379,2015,Planetary Annihilation: TITANS
386340,29,9.199425287356322,5.9,0.5172413793103449,2015,MegaSphere
386710,16,3.386458333333333,1.5,0.75,2017,C:\raft
386840,26,29.710897435897436,20.816666666666666,0.8076923076923077,2015,Sentinel 4: Dark Star
388080,66,614.2888888888889,71.275,0.4090909090909091,2015,Borderless Gaming
388440,10,3.425,1.1916666666666667,0.4,2015,Big Journey to Home
388450,70,41.596666666666664,12.241666666666667,0.9857142857142858,2015,Spooky Bonus
388660,17,1.8460784313725491,0.8,0.4117647058823529,2015,Project Tarvotan
388750,49,16.849319727891157,6.7,0.7551020408163265,2016,BlazBlue: Chronophantasma Extend
389120,7,7.814285714285715,5.416666666666667,1.0,2016,10 Minute Barbarian
389470,46,6.893840579710145,5.758333333333333,0.717391304347826,2015,Call of Cthulhu: Shadow of the Comet
390220,33,3.9515151515151516,2.4166666666666665,0.5151515151515151,2015,Toilet Tycoon
391280,61,25.814480874316942,10.2,0.5245901639344263,2016,Epic Manager - Create Your Own Adventuring Agency!
392000,76,7.382017543859649,3.7916666666666665,0.7236842105263158,2016,TRON RUN/r
392030,39,8.725213675213675,6.2,0.9230769230769231,2016,Murasaki
392410,15,13.575555555555555,5.8,0.6,2016,Toy Odyssey: The Lost and Found
